Date,Open,High,Low,Close,Volume,Adj_Close
2024-05-20,1692.0,1715.0,1690.0,1698.25,5810167,1696.3907470703125
2024-05-21,1702.800048828125,1704.949951171875,1681.0999755859375,1699.550048828125,6058697,1697.6893310546875
2024-05-22,1700.0,1713.5999755859375,1697.050048828125,1709.050048828125,5681295,1707.178955078125
2024-05-23,1711.0,1717.8499755859375,1694.699951171875,1703.449951171875,4936177,1701.5849609375
2024-05-26,1703.449951171875,1722.0,1702.5,1711.0,3454287,1709.126708984375
2024-05-27,1712.300048828125,1716.0,1698.0,1703.6500244140625,3716141,1701.7847900390625
2024-05-28,1698.0,1710.9000244140625,1682.199951171875,1687.8499755859375,4952472,1686.0020751953125
2024-05-29,1684.3499755859375,1707.5999755859375,1683.0,1690.0999755859375,5580489,1688.2496337890625
2024-05-30,1703.0,1703.0,1660.550048828125,1680.4000244140625,12804476,1678.560302734375
2024-06-02,1721.449951171875,1738.8499755859375,1700.0999755859375,1718.050048828125,9801071,1716.1690673828125
2024-06-03,1703.25,1715.5,1602.449951171875,1637.949951171875,15229468,1636.15673828125
2024-06-04,1662.550048828125,1724.75,1645.0,1718.0999755859375,14426318,1716.218994140625
2024-06-05,1721.0,1738.5,1703.800048828125,1734.699951171875,6359901,1732.80078125
2024-06-06,1730.050048828125,1758.6500244140625,1722.0,1753.699951171875,4608146,1751.780029296875
2024-06-09,1750.0999755859375,1773.449951171875,1736.1500244140625,1745.6500244140625,4848044,1743.7388916015625
2024-06-10,1746.5999755859375,1747.199951171875,1717.0999755859375,1720.0,4105647,1718.116943359375
2024-06-11,1720.0999755859375,1734.0,1712.9000244140625,1715.75,5881576,1713.87158203125
2024-06-12,1731.4000244140625,1737.550048828125,1719.0,1726.3499755859375,6016145,1724.4599609375
2024-06-13,1723.0,1734.9000244140625,1710.4000244140625,1717.199951171875,3153666,1715.3199462890625
2024-06-17,1718.5999755859375,1724.6500244140625,1703.25,1719.4000244140625,5707330,1717.517578125
2024-06-18,1729.0,1763.050048828125,1715.0,1746.699951171875,9959798,1744.78759765625
2024-06-19,1765.0,1789.8499755859375,1760.300048828125,1766.25,9243104,1764.3162841796875
2024-06-20,1770.0,1789.0,1745.300048828125,1775.6500244140625,19031689,1773.7060546875
2024-06-23,1757.1500244140625,1775.199951171875,1749.75,1772.550048828125,4228888,1770.609375
2024-06-24,1776.550048828125,1798.25,1763.0,1781.9000244140625,5933859,1779.94921875
2024-06-25,1780.0,1816.0,1776.0999755859375,1798.1500244140625,6685932,1796.181396484375
2024-06-26,1791.0,1838.0,1785.0,1830.550048828125,13342769,1828.5458984375
2024-06-27,1822.199951171875,1847.949951171875,1798.9000244140625,1802.5,4969007,1800.526611328125
2024-06-30,1802.5,1813.1500244140625,1790.0,1808.0999755859375,2901510,1806.1204833984375
2024-07-01,1820.949951171875,1820.949951171875,1737.0999755859375,1769.5999755859375,9625017,1767.66259765625
2024-07-02,1765.800048828125,1815.8499755859375,1752.199951171875,1810.699951171875,8981003,1808.717529296875
2024-07-03,1806.5999755859375,1838.550048828125,1801.300048828125,1833.8499755859375,5068893,1831.84228515625
2024-07-04,1820.0,1857.949951171875,1818.449951171875,1852.699951171875,3465653,1850.671630859375
2024-07-07,1854.0,1857.25,1835.449951171875,1853.199951171875,3861203,1851.1710205078125
2024-07-08,1861.199951171875,1870.0,1830.0,1847.8499755859375,3920211,1845.826904296875
2024-07-09,1843.0,1844.5,1820.199951171875,1829.8499755859375,5629789,1827.8466796875
2024-07-10,1830.8499755859375,1852.0,1821.550048828125,1844.5,4615372,1842.4805908203125
2024-07-11,1844.5,1851.0,1826.25,1832.8499755859375,4240855,1830.8433837890625
2024-07-14,1839.0,1857.9000244140625,1826.6500244140625,1843.550048828125,5909996,1841.53173828125
2024-07-15,1842.0999755859375,1849.0999755859375,1800.9000244140625,1805.300048828125,6542702,1803.3236083984375
2024-07-17,1805.0,1831.199951171875,1793.1500244140625,1826.75,7590838,1824.75
2024-07-18,1818.5,1831.0,1805.949951171875,1821.5999755859375,4138865,1821.5999755859375
2024-07-21,1821.0,1821.0,1748.9000244140625,1757.550048828125,10742361,1757.550048828125
2024-07-22,1769.0,1780.5,1739.1500244140625,1768.9000244140625,6155196,1768.9000244140625
2024-07-23,1767.949951171875,1780.9000244140625,1729.050048828125,1746.199951171875,7487207,1746.199951171875
2024-07-24,1732.0,1779.0,1732.0,1775.1500244140625,3096397,1775.1500244140625
2024-07-25,1758.0999755859375,1829.8499755859375,1758.0999755859375,1813.8499755859375,5309351,1813.8499755859375
2024-07-28,1824.699951171875,1827.0,1783.5,1793.9000244140625,8006367,1793.9000244140625
2024-07-29,1793.9000244140625,1806.6500244140625,1781.300048828125,1786.0999755859375,5679537,1786.0999755859375
2024-07-30,1793.0,1816.0,1773.1500244140625,1807.9000244140625,5806257,1807.9000244140625
2024-07-31,1807.0999755859375,1818.25,1786.25,1792.6500244140625,3816044,1792.6500244140625
2024-08-01,1781.0999755859375,1810.0,1775.0,1803.449951171875,3242589,1803.449951171875
2024-08-04,1770.199951171875,1805.5999755859375,1768.550048828125,1773.6500244140625,4911818,1773.6500244140625
2024-08-05,1785.0,1792.199951171875,1760.0,1770.550048828125,3924022,1770.550048828125
2024-08-06,1785.0,1786.5999755859375,1760.050048828125,1776.550048828125,3537745,1776.550048828125
2024-08-07,1766.6500244140625,1781.800048828125,1762.6500244140625,1772.75,2472221,1772.75
2024-08-08,1785.050048828125,1785.449951171875,1765.0,1769.6500244140625,2464443,1769.6500244140625
2024-08-11,1761.0,1791.050048828125,1751.25,1772.550048828125,4544443,1772.550048828125
2024-08-12,1763.0,1791.5,1746.0999755859375,1752.050048828125,3530319,1752.050048828125
2024-08-13,1755.0,1760.0,1744.550048828125,1747.9000244140625,2585649,1747.9000244140625
2024-08-15,1762.0,1785.75,1746.0,1777.300048828125,2961871,1777.300048828125
2024-08-18,1780.550048828125,1790.0,1771.0,1781.3499755859375,2172279,1781.3499755859375
2024-08-19,1783.0,1813.050048828125,1776.25,1805.6500244140625,3115486,1805.6500244140625
2024-08-20,1800.0,1817.0,1787.3499755859375,1812.949951171875,5717190,1812.949951171875
2024-08-21,1814.0,1824.300048828125,1805.800048828125,1821.5,3217988,1821.5
2024-08-22,1821.5,1827.9000244140625,1812.699951171875,1818.0,1815186,1818.0
2024-08-25,1820.0,1822.949951171875,1809.699951171875,1812.5,2356257,1812.5
2024-08-26,1811.050048828125,1813.0999755859375,1791.699951171875,1803.3499755859375,4541696,1803.3499755859375
2024-08-27,1796.0,1805.9000244140625,1785.8499755859375,1791.300048828125,4280796,1791.300048828125
2024-08-28,1783.25,1798.5,1773.0,1777.25,5531158,1777.25
2024-08-29,1777.300048828125,1790.0,1774.3499755859375,1780.800048828125,7458172,1780.800048828125
2024-09-01,1782.0,1793.449951171875,1772.699951171875,1780.25,4048520,1780.25
2024-09-02,1780.050048828125,1786.449951171875,1772.3499755859375,1783.800048828125,5196273,1783.800048828125
2024-09-03,1770.0,1788.300048828125,1763.5,1783.800048828125,3192443,1783.800048828125
2024-09-04,1781.25,1786.3499755859375,1760.0,1777.949951171875,3573005,1777.949951171875
2024-09-05,1767.550048828125,1781.949951171875,1756.5,1764.1500244140625,3254880,1764.1500244140625
2024-09-08,1767.699951171875,1793.949951171875,1758.449951171875,1790.1500244140625,3436461,1790.1500244140625
2024-09-09,1798.0,1799.6500244140625,1778.050048828125,1791.5999755859375,3497612,1791.5999755859375
2024-09-10,1795.0,1805.449951171875,1785.0,1789.25,3733872,1789.25
2024-09-11,1803.9000244140625,1834.1500244140625,1795.1500244140625,1827.449951171875,6365508,1827.449951171875
2024-09-12,1837.0,1837.0,1816.75,1820.3499755859375,2056720,1820.3499755859375
2024-09-15,1833.0,1845.699951171875,1828.300048828125,1831.300048828125,2730634,1831.300048828125
2024-09-16,1839.4000244140625,1853.4000244140625,1830.6500244140625,1846.6500244140625,3674862,1846.6500244140625
2024-09-17,1850.0,1859.449951171875,1835.5999755859375,1839.699951171875,6877499,1839.699951171875
2024-09-18,1849.9000244140625,1875.0,1845.0999755859375,1871.949951171875,2892430,1871.949951171875
2024-09-19,1874.0,1926.300048828125,1870.0,1904.5,18849579,1904.5
2024-09-22,1914.949951171875,1942.0,1908.199951171875,1934.699951171875,3686272,1934.699951171875
2024-09-23,1935.0,1938.5999755859375,1909.5999755859375,1914.699951171875,3709386,1914.699951171875
2024-09-24,1910.050048828125,1922.699951171875,1894.300048828125,1897.949951171875,3307467,1897.949951171875
2024-09-25,1895.0,1913.300048828125,1884.300048828125,1902.300048828125,4204513,1902.300048828125
2024-09-26,1900.0,1910.0,1866.300048828125,1872.449951171875,6643112,1872.449951171875
2024-09-29,1856.699951171875,1884.449951171875,1843.0999755859375,1853.949951171875,3246840,1853.949951171875
2024-09-30,1847.0,1884.75,1847.0,1879.4000244140625,4871526,1879.4000244140625
2024-10-02,1857.9000244140625,1863.6500244140625,1815.800048828125,1822.800048828125,6363232,1822.800048828125
2024-10-03,1815.5,1850.0,1798.3499755859375,1809.0,3734632,1809.0
2024-10-06,1810.0,1836.4000244140625,1769.4000244140625,1790.25,7446633,1790.25
2024-10-07,1800.0,1814.0,1781.8499755859375,1803.4000244140625,5097103,1803.4000244140625
2024-10-08,1801.0,1820.0,1789.9000244140625,1800.800048828125,7078802,1800.800048828125
2024-10-09,1809.9000244140625,1884.0,1805.300048828125,1876.0999755859375,5905798,1876.0999755859375
2024-10-10,1872.199951171875,1893.5999755859375,1861.1500244140625,1882.4000244140625,5211580,1882.4000244140625
2024-10-13,1885.050048828125,1916.0,1882.449951171875,1910.800048828125,4391138,1910.800048828125
2024-10-14,1912.199951171875,1915.3499755859375,1887.449951171875,1895.199951171875,4295493,1895.199951171875
2024-10-15,1884.0,1892.449951171875,1868.1500244140625,1876.3499755859375,3145556,1876.3499755859375
2024-10-16,1876.3499755859375,1878.300048828125,1851.300048828125,1864.050048828125,3541432,1864.050048828125
2024-10-17,1868.0,1878.5,1848.0,1871.050048828125,3834767,1871.050048828125
2024-10-20,1850.0,1855.0,1735.0,1789.199951171875,13178137,1789.199951171875
2024-10-21,1791.949951171875,1795.5,1758.8499755859375,1763.1500244140625,5494382,1763.1500244140625
2024-10-22,1761.1500244140625,1787.050048828125,1758.0999755859375,1767.800048828125,2836137,1767.800048828125
2024-10-23,1766.0,1772.75,1750.300048828125,1762.199951171875,2316820,1762.199951171875
2024-10-24,1765.0,1786.5,1757.0,1768.8499755859375,2829227,1768.8499755859375
2024-10-27,1768.0,1780.6500244140625,1745.050048828125,1749.8499755859375,3302148,1749.8499755859375
2024-10-28,1743.5,1767.1500244140625,1730.699951171875,1760.199951171875,4158119,1760.199951171875
2024-10-29,1727.0,1760.0,1726.5999755859375,1734.5999755859375,4385949,1734.5999755859375
2024-10-30,1727.3499755859375,1746.5999755859375,1723.949951171875,1731.0999755859375,2944670,1731.0999755859375
2024-10-31,1739.5999755859375,1754.1500244140625,1736.3499755859375,1744.4000244140625,182489,1744.4000244140625
2024-11-03,1744.0,1744.0,1724.25,1729.3499755859375,2884830,1729.3499755859375
2024-11-04,1721.5,1760.5,1711.0,1757.1500244140625,4028615,1757.1500244140625
2024-11-05,1760.0999755859375,1768.449951171875,1746.5999755859375,1762.5999755859375,3652252,1762.5999755859375
2024-11-06,1763.0,1765.0,1733.0,1746.9000244140625,3060984,1746.9000244140625
2024-11-07,1745.0,1764.0999755859375,1738.9000244140625,1745.800048828125,3646825,1745.800048828125
2024-11-10,1745.0,1763.300048828125,1737.199951171875,1744.0,3205030,1744.0
2024-11-11,1744.800048828125,1749.4000244140625,1715.199951171875,1721.4000244140625,3228390,1721.4000244140625
2024-11-12,1714.0,1728.1500244140625,1679.050048828125,1687.8499755859375,3593490,1687.8499755859375
2024-11-13,1690.0,1712.5999755859375,1689.800048828125,1707.9000244140625,3327758,1707.9000244140625
2024-11-17,1714.0,1728.25,1699.699951171875,1722.75,2082415,1722.75
2024-11-18,1729.800048828125,1739.800048828125,1713.5,1727.75,2759663,1727.75
2024-11-20,1715.0999755859375,1740.75,1703.75,1737.0999755859375,3294059,1737.0999755859375
2024-11-21,1734.0,1772.199951171875,1732.9000244140625,1761.449951171875,3553726,1761.449951171875
2024-11-24,1782.0,1794.5999755859375,1766.9000244140625,1790.75,6871432,1790.75
2024-11-25,1795.0,1795.949951171875,1775.0,1783.5999755859375,2312739,1783.5999755859375
2024-11-26,1780.949951171875,1805.5,1779.0999755859375,1783.199951171875,3202444,1783.199951171875
2024-11-27,1783.25,1788.9000244140625,1753.5,1759.199951171875,3971395,1759.199951171875
2024-11-28,1757.0,1773.5999755859375,1757.0,1765.25,2987994,1765.25
2024-12-01,1765.0,1772.5999755859375,1746.0,1753.949951171875,4265280,1753.949951171875
2024-12-02,1760.0,1761.199951171875,1740.0,1749.9000244140625,3971650,1749.9000244140625
2024-12-03,1752.0,1767.0,1746.4000244140625,1757.5,3186786,1757.5
2024-12-04,1764.0,1788.6500244140625,1748.0,1775.1500244140625,5697229,1775.1500244140625
2024-12-05,1773.9000244140625,1785.050048828125,1761.0,1776.949951171875,2595882,1776.949951171875
2024-12-08,1768.0999755859375,1804.949951171875,1768.0999755859375,1786.25,2554023,1786.25
2024-12-09,1783.25,1802.800048828125,1783.25,1794.699951171875,1979884,1794.699951171875
2024-12-10,1796.0,1806.800048828125,1789.949951171875,1794.699951171875,2393428,1794.699951171875
2024-12-11,1790.0,1796.449951171875,1765.3499755859375,1768.699951171875,3488259,1768.699951171875
2024-12-12,1758.3499755859375,1809.0,1748.050048828125,1805.6500244140625,3893531,1805.6500244140625
2024-12-15,1803.0,1813.0,1793.8499755859375,1804.449951171875,2989393,1804.449951171875
2024-12-16,1796.0999755859375,1806.8499755859375,1775.0,1784.050048828125,3592861,1784.050048828125
2024-12-17,1782.0,1786.699951171875,1770.3499755859375,1780.0,3529430,1780.0
2024-12-18,1763.449951171875,1768.0,1745.4000244140625,1762.0999755859375,4074080,1762.0999755859375
