Date,Open,High,Low,Close,Volume,Adj_Close,MA5,MA10,MA20,MA50,EMA5,EMA10,EMA20,EMA12,EMA26,MACD,MACD_Signal,MACD_Hist,RSI,BB_Middle,BB_Std,BB_Upper,BB_Lower,BB_Width,ATR,Volume_Change,Volume_MA10,Volume_Ratio,ROC5,ROC10,ROC20,Close_MA20,Volatility,Target,Close_Ratio,High_Low_Ratio,Open_Close_Ratio,Signal,Position,Cash,Holdings,Equity,Returns,Cumulative_Returns
2024-07-30,1614.0,1627.9000244140625,1609.199951171875,1615.75,18910242,1615.75,1614.22001953125,1615.8200317382812,1634.3250122070312,1606.941005859375,1614.5815154957672,1618.3676197389154,1624.919057118372,1620.399465508218,1623.5681102261976,-3.1686447179795323,2.0077619694662845,-5.176406687445817,46.08102973789717,1634.3250122070312,41.07377335982188,1716.472558926675,1552.1774654873875,0.10052779723258319,27.585710797991073,-0.3072642868684816,21997906.7,0.8596382491248588,0.7294006306363565,-0.24695169007562523,-6.63642535572394,1634.3250122070312,0.0251319493081458,1,0.9886344441477114,1.011620726951035,0.9989169116509361,1,0,1000000.0,0.0,1000000.0,0.0,0.0
2024-07-31,1622.9000244140625,1650.050048828125,1617.949951171875,1638.800048828125,13107587,1638.800048828125,1618.6600341796875,1618.2200317382812,1627.8325134277343,1610.541005859375,1622.6543599398865,1622.0826068460444,1626.2410563288247,1623.2303244805114,1624.6964019744885,-1.4660774939770818,1.3129940767776114,-2.7790715707546934,55.59975116711199,1627.8325134277343,26.345686296885134,1680.5238860215045,1575.141140833964,0.06473807613391104,28.24285888671875,-0.30685249823878513,21622812.2,0.6061925192135739,1.3732570566284297,1.4862521225099679,-7.341756356176543,1627.8325134277343,0.016184519033477777,1,1.0067375085028227,1.0198399818443087,0.9902977642541368,1,579,51134.771728515625,948865.2282714844,1000000.0,0.0,0.0
2024-08-01,1631.0,1670.5,1631.0,1659.1500244140625,22059619,1659.1500244140625,1626.8600341796875,1623.405029296875,1624.4325134277344,1614.5400073242188,1634.8195814312785,1628.8221373129566,1629.375243765514,1628.7564321625962,1627.2485221551976,1.50791000739855,1.3519772629017992,0.15593274449675087,60.69231733299912,1624.4325134277344,14.642093336971355,1653.7167001016771,1595.1483267537917,0.03605466700755675,29.11785888671875,0.6829656747653097,22528666.5,0.9791799705499658,2.53375764801822,3.2259051832755903,-3.937121792478282,1624.4325134277344,0.009013666751889186,0,1.02137208575878,1.0242182709993868,0.9830334665341648,0,579,51134.771728515625,960647.8641357422,1011782.6358642578,0.011782635864257873,0.011782635864257873
2024-08-04,1640.0999755859375,1646.0,1601.0,1615.75,20666817,1615.75,1629.0000244140624,1620.7250244140625,1622.8150146484375,1617.0030078125,1628.463054287519,1626.445385074237,1628.0776015021315,1626.7554425991198,1626.3967797733312,0.35866282578854225,1.153314375479148,-0.7946515496906057,48.51114203497195,1622.8150146484375,13.642692813516042,1650.1004002754696,1595.5296290214053,0.03362722846503018,32.228567940848215,-0.06313808048996672,21908107.1,0.9433410611727381,0.6666428364453303,-1.631612312041597,-1.9628648786574,1622.8150146484375,0.008406807116257525,0,0.9956464448599103,1.028107432854466,1.0150703856326397,0,0,1011782.6358642578,0.0,1011782.6358642578,0.0,0.011782635864257873
2024-08-05,1630.0,1632.949951171875,1593.300048828125,1601.199951171875,22558025,1601.199951171875,1626.1300048828125,1619.0050170898437,1621.1075134277344,1618.6830078125,1619.3753532489714,1621.8553061828984,1625.5178252802025,1622.8238285333898,1624.5303480250752,-1.7065194916854125,0.5813476020462359,-2.2878670937316485,45.88599404619451,1621.1075134277344,14.119998493909945,1649.3475104155543,1592.8675164399144,0.034840375180432266,34.33213588169643,0.0915093988590503,21563802.0,1.0461061087465002,-0.8882484121528256,-1.0627825619574316,-2.088239515937662,1621.1075134277344,0.008710093795108047,1,0.9877197767014441,1.0248853958003155,1.0179865411606133,1,0,1011782.6358642578,0.0,1011782.6358642578,0.0,0.011782635864257873
2024-08-06,1617.0,1630.0,1602.199951171875,1623.5,21173132,1623.5,1627.6800048828125,1620.9500122070312,1620.4575134277343,1620.5990087890625,1620.7502354993144,1622.1543414223713,1625.325651443993,1622.9278549128683,1624.454025949144,-1.5261710362756276,0.15984387438186326,-1.6860149106574909,51.791587607553076,1620.4575134277343,13.666051177651171,1647.7896157830367,1593.125411072432,0.033733809283881935,34.61785888671875,-0.06139247562674477,20594704.9,1.0280862048185988,0.4796534117283091,1.2125526373746531,-0.7943782462572546,1620.4575134277343,0.008433452320970475,1,1.001877547882036,1.017351173183966,0.9959963042808746,1,592,50670.63586425781,961112.0,1011782.6358642578,0.0,0.011782635864257873
2024-08-07,1624.0,1653.300048828125,1619.25,1642.699951171875,16988475,1642.699951171875,1628.4599853515624,1623.560009765625,1621.2875122070313,1622.8430078125,1628.0668073901682,1625.8899068313717,1626.980346656172,1625.9697158757922,1625.8055759656424,0.16413991014974272,0.16070308153543916,0.0034368286143035554,56.95479417362475,1621.2875122070313,14.505114958335424,1650.2977421237022,1592.2772822903605,0.035786656836923,35.65714808872768,-0.19763996181575783,21016765.8,0.8083296527004169,0.23797304293093902,1.614498081164295,1.0208459402968773,1621.2875122070313,0.00894666420923076,1,1.0132070584665733,1.0210282839759919,0.9886163318148669,1,592,50670.63586425781,972478.37109375,1023149.0069580078,0.011234004904661088,0.02314900695800781
2024-08-08,1652.0,1662.550048828125,1645.800048828125,1650.199951171875,13322309,1650.199951171875,1626.669970703125,1626.7650024414063,1622.7025085449218,1625.681005859375,1635.4445219840707,1630.3099148932813,1629.1917375624294,1629.6974443828817,1627.6125667216597,2.084877661221981,0.5455379974727476,1.5393396637492334,51.68685828969129,1622.7025085449218,15.882924465739308,1654.4683574764003,1590.9366596134432,0.039151783847259855,33.953587123325896,-0.2158031253541004,20158469.7,0.6608789852733713,-0.5394372486206112,1.9806523668544296,1.7448625890511549,1622.7025085449218,0.009787945961814981,1,1.0169454613412845,1.010177421012915,1.0010908064970228,1,592,50670.63586425781,976918.37109375,1027589.0069580078,0.004339543868786766,0.02758900695800781
2024-08-11,1652.0,1675.949951171875,1647.3499755859375,1660.0999755859375,19658098,1660.0999755859375,1635.5399658203125,1632.2699951171876,1624.572509765625,1628.586005859375,1643.6630065180264,1635.7262895646734,1632.135379278954,1634.3747568756596,1630.019041452347,4.355715423312631,1.3075734826407244,3.048141940671907,59.81175321691177,1624.572509765625,17.949799801461467,1660.472109368548,1588.672910162702,0.04419574920432721,32.939296177455354,0.4755773942790247,19574222.1,1.0042850183047631,2.744853819337001,3.429795027139826,2.3048022147935,1624.572509765625,0.011048937301081784,0,1.0218688089369665,1.017361201936319,0.9951207904915013,0,592,50670.63586425781,982779.185546875,1033449.8214111328,0.005703461611052951,0.03344982141113273
2024-08-12,1628.0,1632.4000244140625,1601.1500244140625,1603.199951171875,27027521,1603.199951171875,1635.9399658203124,1631.0349853515625,1623.627508544922,1630.01900390625,1630.1753214026426,1629.812409856892,1629.379624221137,1629.578632921231,1628.032442172312,1.5461907489191162,1.3552969358964029,0.19089381302271335,49.83334689403983,1623.627508544922,18.573500130377155,1660.7745088056763,1586.4805082841676,0.04575803263403081,34.796439034598215,0.3748797569327409,19547182.5,1.3826811613387249,0.12490632406878532,-0.7644515665242602,-1.1651578015242525,1623.627508544922,0.011439508158507694,1,0.9874185690587652,1.0195172216990946,1.0154690928040493,1,0,1033449.8214111328,0.0,1033449.8214111328,0.0,0.03344982141113273
